reg_id,dm present,dm notupdated,dm absent,dm total,dm per,deld present,deld notupdated,deld absent,deld total,deld per,oop present,oop notupdated,oop absent,oop total,oop per,cg present,cg notupdated,cg absent,cg total,cg per,fds present,fds notupdated,fds absent,fds total,fds per
24714,15,10,17,42,46.88,16,14,12,42,57.14,22,10,13,45,62.86,5,11,28,44,15.15,20,8,19,47,51.28
24715,17,10,15,42,53.12,20,14,8,42,71.43,16,10,19,45,45.71,18,11,15,44,54.55,37,8,2,47,94.87
24716,9,10,23,42,28.12,23,14,5,42,82.14,27,10,8,45,77.14,7,11,26,44,21.21,16,8,23,47,41.03
24717,28,10,4,42,87.5,5,14,23,42,17.86,29,10,6,45,82.86,30,11,3,44,90.91,10,8,29,47,25.64
24718,17,10,15,42,53.12,24,14,4,42,85.71,16,10,19,45,45.71,25,11,8,44,75.76,22,8,17,47,56.41
24719,31,10,1,42,96.88,11,14,17,42,39.29,24,10,11,45,68.57,25,11,8,44,75.76,16,8,23,47,41.03
24720,20,10,12,42,62.5,12,14,16,42,42.86,21,10,14,45,60.0,19,11,14,44,57.58,33,8,6,47,84.62
24721,21,10,11,42,65.62,19,14,9,42,67.86,33,10,2,45,94.29,26,11,7,44,78.79,21,8,18,47,53.85
24722,26,10,6,42,81.25,24,14,4,42,85.71,19,10,16,45,54.29,26,11,7,44,78.79,15,8,24,47,38.46
24723,7,10,25,42,21.88,7,14,21,42,25.0,23,10,12,45,65.71,27,11,6,44,81.82,12,8,27,47,30.77
24724,7,10,25,42,21.88,6,14,22,42,21.43,12,10,23,45,34.29,15,11,18,44,45.45,27,8,12,47,69.23
24725,10,10,22,42,31.25,5,14,23,42,17.86,18,10,17,45,51.43,15,11,18,44,45.45,20,8,19,47,51.28
24726,20,10,12,42,62.5,9,14,19,42,32.14,27,10,8,45,77.14,15,11,18,44,45.45,31,8,8,47,79.49
24727,21,10,11,42,65.62,13,14,15,42,46.43,21,10,14,45,60.0,10,11,23,44,30.3,26,8,13,47,66.67
24728,11,10,21,42,34.38,14,14,14,42,50.0,13,10,22,45,37.14,25,11,8,44,75.76,9,8,30,47,23.08
24729,11,10,21,42,34.38,13,14,15,42,46.43,7,10,28,45,20.0,18,11,15,44,54.55,24,8,15,47,61.54
24730,8,10,24,42,25.0,15,14,13,42,53.57,11,10,24,45,31.43,19,11,14,44,57.58,7,8,32,47,17.95
24731,19,10,13,42,59.38,12,14,16,42,42.86,5,10,30,45,14.29,24,11,9,44,72.73,17,8,22,47,43.59
24732,20,10,12,42,62.5,22,14,6,42,78.57,16,10,19,45,45.71,18,11,15,44,54.55,6,8,33,47,15.38
24733,12,10,20,42,37.5,15,14,13,42,53.57,22,10,13,45,62.86,28,11,5,44,84.85,21,8,18,47,53.85
24734,25,10,7,42,78.12,15,14,13,42,53.57,6,10,29,45,17.14,26,11,7,44,78.79,35,8,4,47,89.74
24735,26,10,6,42,81.25,22,14,6,42,78.57,5,10,30,45,14.29,25,11,8,44,75.76,20,8,19,47,51.28
24736,23,10,9,42,71.88,7,14,21,42,25.0,9,10,26,45,25.71,26,11,7,44,78.79,15,8,24,47,38.46
24737,27,10,5,42,84.38,7,14,21,42,25.0,17,10,18,45,48.57,14,11,19,44,42.42,13,8,26,47,33.33
24738,6,10,26,42,18.75,11,14,17,42,39.29,33,10,2,45,94.29,20,11,13,44,60.61,20,8,19,47,51.28
24739,24,10,8,42,75.0,26,14,2,42,92.86,13,10,22,45,37.14,7,11,26,44,21.21,16,8,23,47,41.03
24740,22,10,10,42,68.75,17,14,11,42,60.71,23,10,12,45,65.71,17,11,16,44,51.52,18,8,21,47,46.15
24741,20,10,12,42,62.5,26,14,2,42,92.86,34,10,1,45,97.14,28,11,5,44,84.85,19,8,20,47,48.72
24742,23,10,9,42,71.88,15,14,13,42,53.57,33,10,2,45,94.29,17,11,16,44,51.52,17,8,22,47,43.59
24743,18,10,14,42,56.25,23,14,5,42,82.14,18,10,17,45,51.43,8,11,25,44,24.24,19,8,20,47,48.72
24744,17,10,15,42,53.12,24,14,4,42,85.71,14,10,21,45,40.0,15,11,18,44,45.45,20,8,19,47,51.28
24745,23,10,9,42,71.88,12,14,16,42,42.86,11,10,24,45,31.43,18,11,15,44,54.55,9,8,30,47,23.08
24746,22,10,10,42,68.75,21,14,7,42,75.0,9,10,26,45,25.71,11,11,22,44,33.33,15,8,24,47,38.46
24747,25,10,7,42,78.12,17,14,11,42,60.71,26,10,9,45,74.29,19,11,14,44,57.58,21,8,18,47,53.85
24748,14,10,18,42,43.75,17,14,11,42,60.71,17,10,18,45,48.57,19,11,14,44,57.58,38,8,1,47,97.44
24749,28,10,4,42,87.5,11,14,17,42,39.29,24,10,11,45,68.57,16,11,17,44,48.48,10,8,29,47,25.64
24750,31,10,1,42,96.88,8,14,20,42,28.57,30,10,5,45,85.71,31,11,2,44,93.94,26,8,13,47,66.67
24751,11,10,21,42,34.38,13,14,15,42,46.43,34,10,1,45,97.14,22,11,11,44,66.67,7,8,32,47,17.95
24752,21,10,11,42,65.62,22,14,6,42,78.57,26,10,9,45,74.29,32,11,1,44,96.97,28,8,11,47,71.79
24753,14,10,18,42,43.75,8,14,20,42,28.57,5,10,30,45,14.29,27,11,6,44,81.82,16,8,23,47,41.03
24754,17,10,15,42,53.12,27,14,1,42,96.43,14,10,21,45,40.0,32,11,1,44,96.97,20,8,19,47,51.28
24755,21,10,11,42,65.62,9,14,19,42,32.14,21,10,14,45,60.0,32,11,1,44,96.97,20,8,19,47,51.28
24756,13,10,19,42,40.62,12,14,16,42,42.86,20,10,15,45,57.14,22,11,11,44,66.67,7,8,32,47,17.95
24757,30,10,2,42,93.75,27,14,1,42,96.43,21,10,14,45,60.0,7,11,26,44,21.21,21,8,18,47,53.85
24758,23,10,9,42,71.88,19,14,9,42,67.86,10,10,25,45,28.57,27,11,6,44,81.82,23,8,16,47,58.97
24759,9,10,23,42,28.12,18,14,10,42,64.29,28,10,7,45,80.0,10,11,23,44,30.3,24,8,15,47,61.54
24760,5,10,27,42,15.62,19,14,9,42,67.86,22,10,13,45,62.86,20,11,13,44,60.61,31,8,8,47,79.49
24761,24,10,8,42,75.0,25,14,3,42,89.29,10,10,25,45,28.57,17,11,16,44,51.52,28,8,11,47,71.79
24762,5,10,27,42,15.62,18,14,10,42,64.29,30,10,5,45,85.71,20,11,13,44,60.61,34,8,5,47,87.18
24763,23,10,9,42,71.88,26,14,2,42,92.86,6,10,29,45,17.14,20,11,13,44,60.61,21,8,18,47,53.85
24764,17,10,15,42,53.12,26,14,2,42,92.86,28,10,7,45,80.0,17,11,16,44,51.52,20,8,19,47,51.28
24765,20,10,12,42,62.5,15,14,13,42,53.57,14,10,21,45,40.0,30,11,3,44,90.91,36,8,3,47,92.31
24766,30,10,2,42,93.75,25,14,3,42,89.29,24,10,11,45,68.57,25,11,8,44,75.76,15,8,24,47,38.46
24767,15,10,17,42,46.88,25,14,3,42,89.29,8,10,27,45,22.86,6,11,27,44,18.18,22,8,17,47,56.41
24768,13,10,19,42,40.62,21,14,7,42,75.0,13,10,22,45,37.14,16,11,17,44,48.48,28,8,11,47,71.79
24769,17,10,15,42,53.12,6,14,22,42,21.43,15,10,20,45,42.86,20,11,13,44,60.61,20,8,19,47,51.28
24770,27,10,5,42,84.38,27,14,1,42,96.43,7,10,28,45,20.0,22,11,11,44,66.67,6,8,33,47,15.38
24771,18,10,14,42,56.25,12,14,16,42,42.86,31,10,4,45,88.57,19,11,14,44,57.58,34,8,5,47,87.18
24772,22,10,10,42,68.75,16,14,12,42,57.14,17,10,18,45,48.57,27,11,6,44,81.82,15,8,24,47,38.46
24773,21,10,11,42,65.62,14,14,14,42,50.0,6,10,29,45,17.14,11,11,22,44,33.33,20,8,19,47,51.28
24774,19,10,13,42,59.38,10,14,18,42,35.71,18,10,17,45,51.43,31,11,2,44,93.94,27,8,12,47,69.23
24775,10,10,22,42,31.25,13,14,15,42,46.43,16,10,19,45,45.71,14,11,19,44,42.42,21,8,18,47,53.85
24776,30,10,2,42,93.75,10,14,18,42,35.71,32,10,3,45,91.43,28,11,5,44,84.85,7,8,32,47,17.95
24777,30,10,2,42,93.75,16,14,12,42,57.14,33,10,2,45,94.29,16,11,17,44,48.48,8,8,31,47,20.51
24778,27,10,5,42,84.38,16,14,12,42,57.14,21,10,14,45,60.0,32,11,1,44,96.97,8,8,31,47,20.51
24779,17,10,15,42,53.12,15,14,13,42,53.57,15,10,20,45,42.86,5,11,28,44,15.15,20,8,19,47,51.28
24780,11,10,21,42,34.38,11,14,17,42,39.29,19,10,16,45,54.29,23,11,10,44,69.7,16,8,23,47,41.03
24781,14,10,18,42,43.75,21,14,7,42,75.0,7,10,28,45,20.0,19,11,14,44,57.58,20,8,19,47,51.28
24782,11,10,21,42,34.38,23,14,5,42,82.14,11,10,24,45,31.43,17,11,16,44,51.52,21,8,18,47,53.85
24783,27,10,5,42,84.38,16,14,12,42,57.14,16,10,19,45,45.71,24,11,9,44,72.73,17,8,22,47,43.59
24784,26,10,6,42,81.25,6,14,22,42,21.43,6,10,29,45,17.14,18,11,15,44,54.55,22,8,17,47,56.41
24785,13,10,19,42,40.62,25,14,3,42,89.29,27,10,8,45,77.14,9,11,24,44,27.27,9,8,30,47,23.08
24786,9,10,23,42,28.12,9,14,19,42,32.14,14,10,21,45,40.0,30,11,3,44,90.91,29,8,10,47,74.36
24787,6,10,26,42,18.75,7,14,21,42,25.0,30,10,5,45,85.71,23,11,10,44,69.7,29,8,10,47,74.36
24788,20,10,12,42,62.5,8,14,20,42,28.57,16,10,19,45,45.71,32,11,1,44,96.97,17,8,22,47,43.59
24789,25,10,7,42,78.12,8,14,20,42,28.57,23,10,12,45,65.71,32,11,1,44,96.97,24,8,15,47,61.54
24790,30,10,2,42,93.75,15,14,13,42,53.57,16,10,19,45,45.71,20,11,13,44,60.61,19,8,20,47,48.72
24791,16,10,16,42,50.0,16,14,12,42,57.14,34,10,1,45,97.14,12,11,21,44,36.36,24,8,15,47,61.54
24792,24,10,8,42,75.0,8,14,20,42,28.57,24,10,11,45,68.57,11,11,22,44,33.33,20,8,19,47,51.28
24793,22,10,10,42,68.75,6,14,22,42,21.43,27,10,8,45,77.14,7,11,26,44,21.21,26,8,13,47,66.67
24794,9,10,23,42,28.12,24,14,4,42,85.71,11,10,24,45,31.43,29,11,4,44,87.88,16,8,23,47,41.03
24795,28,10,4,42,87.5,5,14,23,42,17.86,24,10,11,45,68.57,8,11,25,44,24.24,30,8,9,47,76.92
24796,21,10,11,42,65.62,27,14,1,42,96.43,21,10,14,45,60.0,32,11,1,44,96.97,17,8,22,47,43.59
24797,10,10,22,42,31.25,8,14,20,42,28.57,20,10,15,45,57.14,31,11,2,44,93.94,15,8,24,47,38.46
24798,21,10,11,42,65.62,13,14,15,42,46.43,32,10,3,45,91.43,7,11,26,44,21.21,17,8,22,47,43.59
24799,14,10,18,42,43.75,11,14,17,42,39.29,13,10,22,45,37.14,24,11,9,44,72.73,35,8,4,47,89.74
24800,9,10,23,42,28.12,12,14,16,42,42.86,10,10,25,45,28.57,27,11,6,44,81.82,29,8,10,47,74.36
24801,26,10,6,42,81.25,8,14,20,42,28.57,23,10,12,45,65.71,15,11,18,44,45.45,30,8,9,47,76.92
24802,19,10,13,42,59.38,17,14,11,42,60.71,18,10,17,45,51.43,26,11,7,44,78.79,25,8,14,47,64.1
24803,31,10,1,42,96.88,26,14,2,42,92.86,13,10,22,45,37.14,9,11,24,44,27.27,18,8,21,47,46.15
24804,25,10,7,42,78.12,13,14,15,42,46.43,26,10,9,45,74.29,32,11,1,44,96.97,12,8,27,47,30.77
24805,22,10,10,42,68.75,22,14,6,42,78.57,15,10,20,45,42.86,27,11,6,44,81.82,20,8,19,47,51.28
24806,5,10,27,42,15.62,15,14,13,42,53.57,34,10,1,45,97.14,8,11,25,44,24.24,19,8,20,47,48.72
24807,9,10,23,42,28.12,16,14,12,42,57.14,34,10,1,45,97.14,16,11,17,44,48.48,15,8,24,47,38.46
24808,14,10,18,42,43.75,25,14,3,42,89.29,19,10,16,45,54.29,28,11,5,44,84.85,19,8,20,47,48.72
24809,10,10,22,42,31.25,23,14,5,42,82.14,22,10,13,45,62.86,25,11,8,44,75.76,35,8,4,47,89.74
24810,16,10,16,42,50.0,5,14,23,42,17.86,30,10,5,45,85.71,20,11,13,44,60.61,20,8,19,47,51.28
24811,15,10,17,42,46.88,18,14,10,42,64.29,14,10,21,45,40.0,15,11,18,44,45.45,19,8,20,47,48.72
24812,17,10,15,42,53.12,21,14,7,42,75.0,16,10,19,45,45.71,5,11,28,44,15.15,27,8,12,47,69.23
24813,30,10,2,42,93.75,10,14,18,42,35.71,20,10,15,45,57.14,20,11,13,44,60.61,28,8,11,47,71.79
24814,5,10,27,42,15.62,18,14,10,42,64.29,19,10,16,45,54.29,6,11,27,44,18.18,8,8,31,47,20.51
24815,9,10,23,42,28.12,12,14,16,42,42.86,15,10,20,45,42.86,16,11,17,44,48.48,10,8,29,47,25.64
24816,28,10,4,42,87.5,8,14,20,42,28.57,25,10,10,45,71.43,14,11,19,44,42.42,23,8,16,47,58.97
24817,8,10,24,42,25.0,13,14,15,42,46.43,31,10,4,45,88.57,22,11,11,44,66.67,10,8,29,47,25.64
24818,8,10,24,42,25.0,6,14,22,42,21.43,23,10,12,45,65.71,30,11,3,44,90.91,32,8,7,47,82.05
24819,27,10,5,42,84.38,21,14,7,42,75.0,17,10,18,45,48.57,16,11,17,44,48.48,28,8,11,47,71.79
24820,9,10,23,42,28.12,5,14,23,42,17.86,23,10,12,45,65.71,22,11,11,44,66.67,33,8,6,47,84.62
24821,18,10,14,42,56.25,17,14,11,42,60.71,33,10,2,45,94.29,24,11,9,44,72.73,9,8,30,47,23.08
24822,18,10,14,42,56.25,17,14,11,42,60.71,6,10,29,45,17.14,15,11,18,44,45.45,37,8,2,47,94.87
24823,14,10,18,42,43.75,15,14,13,42,53.57,23,10,12,45,65.71,13,11,20,44,39.39,23,8,16,47,58.97
24824,25,10,7,42,78.12,15,14,13,42,53.57,26,10,9,45,74.29,15,11,18,44,45.45,36,8,3,47,92.31
24825,24,10,8,42,75.0,27,14,1,42,96.43,20,10,15,45,57.14,19,11,14,44,57.58,33,8,6,47,84.62
24826,18,10,14,42,56.25,20,14,8,42,71.43,17,10,18,45,48.57,10,11,23,44,30.3,10,8,29,47,25.64
24827,6,10,26,42,18.75,10,14,18,42,35.71,22,10,13,45,62.86,24,11,9,44,72.73,5,8,34,47,12.82
24828,25,10,7,42,78.12,24,14,4,42,85.71,7,10,28,45,20.0,16,11,17,44,48.48,38,8,1,47,97.44
24829,18,10,14,42,56.25,20,14,8,42,71.43,16,10,19,45,45.71,20,11,13,44,60.61,19,8,20,47,48.72
24830,13,10,19,42,40.62,17,14,11,42,60.71,11,10,24,45,31.43,8,11,25,44,24.24,32,8,7,47,82.05
24831,19,10,13,42,59.38,15,14,13,42,53.57,22,10,13,45,62.86,15,11,18,44,45.45,5,8,34,47,12.82
24832,13,10,19,42,40.62,15,14,13,42,53.57,10,10,25,45,28.57,31,11,2,44,93.94,11,8,28,47,28.21
24833,24,10,8,42,75.0,16,14,12,42,57.14,21,10,14,45,60.0,15,11,18,44,45.45,20,8,19,47,51.28
24834,13,10,19,42,40.62,25,14,3,42,89.29,12,10,23,45,34.29,22,11,11,44,66.67,16,8,23,47,41.03
24835,5,10,27,42,15.62,26,14,2,42,92.86,30,10,5,45,85.71,23,11,10,44,69.7,38,8,1,47,97.44
24836,26,10,6,42,81.25,22,14,6,42,78.57,27,10,8,45,77.14,25,11,8,44,75.76,36,8,3,47,92.31
24837,31,10,1,42,96.88,14,14,14,42,50.0,16,10,19,45,45.71,16,11,17,44,48.48,31,8,8,47,79.49
24838,18,10,14,42,56.25,19,14,9,42,67.86,27,10,8,45,77.14,10,11,23,44,30.3,19,8,20,47,48.72
24839,14,10,18,42,43.75,8,14,20,42,28.57,15,10,20,45,42.86,18,11,15,44,54.55,18,8,21,47,46.15
24840,21,10,11,42,65.62,15,14,13,42,53.57,23,10,12,45,65.71,12,11,21,44,36.36,24,8,15,47,61.54
24841,23,10,9,42,71.88,12,14,16,42,42.86,23,10,12,45,65.71,16,11,17,44,48.48,17,8,22,47,43.59
24842,9,10,23,42,28.12,5,14,23,42,17.86,29,10,6,45,82.86,20,11,13,44,60.61,17,8,22,47,43.59
24843,11,10,21,42,34.38,12,14,16,42,42.86,9,10,26,45,25.71,28,11,5,44,84.85,20,8,19,47,51.28
24844,19,10,13,42,59.38,8,14,20,42,28.57,26,10,9,45,74.29,7,11,26,44,21.21,26,8,13,47,66.67
24845,24,10,8,42,75.0,17,14,11,42,60.71,20,10,15,45,57.14,18,11,15,44,54.55,15,8,24,47,38.46
24846,21,10,11,42,65.62,13,14,15,42,46.43,27,10,8,45,77.14,19,11,14,44,57.58,6,8,33,47,15.38
24847,10,10,22,42,31.25,21,14,7,42,75.0,15,10,20,45,42.86,22,11,11,44,66.67,29,8,10,47,74.36
24848,14,10,18,42,43.75,8,14,20,42,28.57,19,10,16,45,54.29,7,11,26,44,21.21,36,8,3,47,92.31
24849,10,10,22,42,31.25,12,14,16,42,42.86,18,10,17,45,51.43,27,11,6,44,81.82,23,8,16,47,58.97
24850,23,10,9,42,71.88,11,14,17,42,39.29,33,10,2,45,94.29,30,11,3,44,90.91,8,8,31,47,20.51
24851,18,10,14,42,56.25,11,14,17,42,39.29,15,10,20,45,42.86,28,11,5,44,84.85,7,8,32,47,17.95
24852,17,10,15,42,53.12,15,14,13,42,53.57,25,10,10,45,71.43,10,11,23,44,30.3,20,8,19,47,51.28
24853,5,10,27,42,15.62,20,14,8,42,71.43,11,10,24,45,31.43,22,11,11,44,66.67,9,8,30,47,23.08
24854,25,10,7,42,78.12,6,14,22,42,21.43,23,10,12,45,65.71,8,11,25,44,24.24,27,8,12,47,69.23
24855,27,10,5,42,84.38,11,14,17,42,39.29,14,10,21,45,40.0,31,11,2,44,93.94,35,8,4,47,89.74
24856,8,10,24,42,25.0,19,14,9,42,67.86,17,10,18,45,48.57,30,11,3,44,90.91,19,8,20,47,48.72
24857,30,10,2,42,93.75,21,14,7,42,75.0,23,10,12,45,65.71,10,11,23,44,30.3,17,8,22,47,43.59
24858,13,10,19,42,40.62,11,14,17,42,39.29,27,10,8,45,77.14,20,11,13,44,60.61,19,8,20,47,48.72
24859,21,10,11,42,65.62,7,14,21,42,25.0,19,10,16,45,54.29,20,11,13,44,60.61,7,8,32,47,17.95
24860,29,10,3,42,90.62,19,14,9,42,67.86,18,10,17,45,51.43,24,11,9,44,72.73,29,8,10,47,74.36
24861,20,10,12,42,62.5,25,14,3,42,89.29,20,10,15,45,57.14,22,11,11,44,66.67,32,8,7,47,82.05
24862,8,10,24,42,25.0,12,14,16,42,42.86,9,10,26,45,25.71,16,11,17,44,48.48,18,8,21,47,46.15
24863,17,10,15,42,53.12,15,14,13,42,53.57,21,10,14,45,60.0,24,11,9,44,72.73,19,8,20,47,48.72
24864,11,10,21,42,34.38,24,14,4,42,85.71,31,10,4,45,88.57,21,11,12,44,63.64,5,8,34,47,12.82
24865,14,10,18,42,43.75,24,14,4,42,85.71,18,10,17,45,51.43,20,11,13,44,60.61,30,8,9,47,76.92
24866,6,10,26,42,18.75,17,14,11,42,60.71,25,10,10,45,71.43,23,11,10,44,69.7,12,8,27,47,30.77
24867,29,10,3,42,90.62,8,14,20,42,28.57,16,10,19,45,45.71,17,11,16,44,51.52,29,8,10,47,74.36
24868,16,10,16,42,50.0,18,14,10,42,64.29,30,10,5,45,85.71,19,11,14,44,57.58,14,8,25,47,35.9
24869,8,10,24,42,25.0,15,14,13,42,53.57,31,10,4,45,88.57,19,11,14,44,57.58,15,8,24,47,38.46
24870,16,10,16,42,50.0,12,14,16,42,42.86,11,10,24,45,31.43,17,11,16,44,51.52,9,8,30,47,23.08
24871,26,10,6,42,81.25,8,14,20,42,28.57,21,10,14,45,60.0,19,11,14,44,57.58,17,8,22,47,43.59
24872,24,10,8,42,75.0,11,14,17,42,39.29,11,10,24,45,31.43,26,11,7,44,78.79,11,8,28,47,28.21
24873,9,10,23,42,28.12,8,14,20,42,28.57,27,10,8,45,77.14,23,11,10,44,69.7,8,8,31,47,20.51
24874,16,10,16,42,50.0,16,14,12,42,57.14,7,10,28,45,20.0,19,11,14,44,57.58,36,8,3,47,92.31
24875,31,10,1,42,96.88,15,14,13,42,53.57,6,10,29,45,17.14,28,11,5,44,84.85,11,8,28,47,28.21
24876,5,10,27,42,15.62,6,14,22,42,21.43,15,10,20,45,42.86,25,11,8,44,75.76,31,8,8,47,79.49
24877,16,10,16,42,50.0,16,14,12,42,57.14,31,10,4,45,88.57,17,11,16,44,51.52,15,8,24,47,38.46
24878,19,10,13,42,59.38,7,14,21,42,25.0,25,10,10,45,71.43,28,11,5,44,84.85,32,8,7,47,82.05
24879,21,10,11,42,65.62,14,14,14,42,50.0,23,10,12,45,65.71,16,11,17,44,48.48,37,8,2,47,94.87
24880,5,10,27,42,15.62,9,14,19,42,32.14,32,10,3,45,91.43,17,11,16,44,51.52,31,8,8,47,79.49
24881,19,10,13,42,59.38,14,14,14,42,50.0,16,10,19,45,45.71,7,11,26,44,21.21,30,8,9,47,76.92
24882,28,10,4,42,87.5,18,14,10,42,64.29,20,10,15,45,57.14,31,11,2,44,93.94,11,8,28,47,28.21
24883,9,10,23,42,28.12,5,14,23,42,17.86,22,10,13,45,62.86,12,11,21,44,36.36,17,8,22,47,43.59
24884,30,10,2,42,93.75,8,14,20,42,28.57,22,10,13,45,62.86,7,11,26,44,21.21,12,8,27,47,30.77
24885,9,10,23,42,28.12,8,14,20,42,28.57,15,10,20,45,42.86,22,11,11,44,66.67,34,8,5,47,87.18
24886,16,10,16,42,50.0,11,14,17,42,39.29,7,10,28,45,20.0,24,11,9,44,72.73,19,8,20,47,48.72
24887,31,10,1,42,96.88,9,14,19,42,32.14,10,10,25,45,28.57,23,11,10,44,69.7,17,8,22,47,43.59
24888,16,10,16,42,50.0,18,14,10,42,64.29,24,10,11,45,68.57,17,11,16,44,51.52,32,8,7,47,82.05
24889,13,10,19,42,40.62,25,14,3,42,89.29,20,10,15,45,57.14,6,11,27,44,18.18,23,8,16,47,58.97
24890,17,10,15,42,53.12,14,14,14,42,50.0,26,10,9,45,74.29,8,11,25,44,24.24,20,8,19,47,51.28
24891,17,10,15,42,53.12,5,14,23,42,17.86,22,10,13,45,62.86,11,11,22,44,33.33,30,8,9,47,76.92
24892,12,10,20,42,37.5,12,14,16,42,42.86,6,10,29,45,17.14,9,11,24,44,27.27,27,8,12,47,69.23
24893,28,10,4,42,87.5,11,14,17,42,39.29,19,10,16,45,54.29,8,11,25,44,24.24,36,8,3,47,92.31
24894,25,10,7,42,78.12,11,14,17,42,39.29,8,10,27,45,22.86,23,11,10,44,69.7,29,8,10,47,74.36
24895,31,10,1,42,96.88,15,14,13,42,53.57,24,10,11,45,68.57,25,11,8,44,75.76,18,8,21,47,46.15
24896,7,10,25,42,21.88,6,14,22,42,21.43,17,10,18,45,48.57,16,11,17,44,48.48,15,8,24,47,38.46
24897,27,10,5,42,84.38,11,14,17,42,39.29,23,10,12,45,65.71,15,11,18,44,45.45,22,8,17,47,56.41
24898,17,10,15,42,53.12,15,14,13,42,53.57,15,10,20,45,42.86,10,11,23,44,30.3,18,8,21,47,46.15
24899,8,10,24,42,25.0,18,14,10,42,64.29,17,10,18,45,48.57,17,11,16,44,51.52,18,8,21,47,46.15
24900,16,10,16,42,50.0,16,14,12,42,57.14,16,10,19,45,45.71,16,11,17,44,48.48,17,8,22,47,43.59
24901,7,10,25,42,21.88,13,14,15,42,46.43,16,10,19,45,45.71,15,11,18,44,45.45,24,8,15,47,61.54
24902,11,10,21,42,34.38,15,14,13,42,53.57,20,10,15,45,57.14,30,11,3,44,90.91,14,8,25,47,35.9
24903,15,10,17,42,46.88,17,14,11,42,60.71,19,10,16,45,54.29,25,11,8,44,75.76,28,8,11,47,71.79
24904,11,10,21,42,34.38,7,14,21,42,25.0,17,10,18,45,48.57,31,11,2,44,93.94,30,8,9,47,76.92
24905,18,10,14,42,56.25,13,14,15,42,46.43,21,10,14,45,60.0,25,11,8,44,75.76,21,8,18,47,53.85
24906,24,10,8,42,75.0,19,14,9,42,67.86,24,10,11,45,68.57,13,11,20,44,39.39,18,8,21,47,46.15
24907,27,10,5,42,84.38,19,14,9,42,67.86,17,10,18,45,48.57,9,11,24,44,27.27,25,8,14,47,64.1
24908,16,10,16,42,50.0,27,14,1,42,96.43,15,10,20,45,42.86,20,11,13,44,60.61,14,8,25,47,35.9
24909,16,10,16,42,50.0,16,14,12,42,57.14,19,10,16,45,54.29,22,11,11,44,66.67,22,8,17,47,56.41
24910,25,10,7,42,78.12,13,14,15,42,46.43,16,10,19,45,45.71,21,11,12,44,63.64,6,8,33,47,15.38
24911,30,10,2,42,93.75,26,14,2,42,92.86,18,10,17,45,51.43,15,11,18,44,45.45,17,8,22,47,43.59
24912,18,10,14,42,56.25,26,14,2,42,92.86,9,10,26,45,25.71,18,11,15,44,54.55,16,8,23,47,41.03
24913,7,10,25,42,21.88,15,14,13,42,53.57,10,10,25,45,28.57,23,11,10,44,69.7,7,8,32,47,17.95
24914,25,10,7,42,78.12,23,14,5,42,82.14,34,10,1,45,97.14,19,11,14,44,57.58,37,8,2,47,94.87
24915,19,10,13,42,59.38,23,14,5,42,82.14,24,10,11,45,68.57,22,11,11,44,66.67,37,8,2,47,94.87
24916,21,10,11,42,65.62,19,14,9,42,67.86,11,10,24,45,31.43,7,11,26,44,21.21,30,8,9,47,76.92
24917,15,10,17,42,46.88,17,14,11,42,60.71,8,10,27,45,22.86,15,11,18,44,45.45,18,8,21,47,46.15
24918,19,10,13,42,59.38,19,14,9,42,67.86,17,10,18,45,48.57,16,11,17,44,48.48,30,8,9,47,76.92
24919,11,10,21,42,34.38,18,14,10,42,64.29,16,10,19,45,45.71,28,11,5,44,84.85,15,8,24,47,38.46
24920,30,10,2,42,93.75,22,14,6,42,78.57,17,10,18,45,48.57,7,11,26,44,21.21,20,8,19,47,51.28
24921,29,10,3,42,90.62,13,14,15,42,46.43,14,10,21,45,40.0,20,11,13,44,60.61,10,8,29,47,25.64
24922,17,10,15,42,53.12,14,14,14,42,50.0,31,10,4,45,88.57,8,11,25,44,24.24,14,8,25,47,35.9
24923,6,10,26,42,18.75,15,14,13,42,53.57,16,10,19,45,45.71,26,11,7,44,78.79,12,8,27,47,30.77
24924,12,10,20,42,37.5,10,14,18,42,35.71,17,10,18,45,48.57,25,11,8,44,75.76,19,8,20,47,48.72
24925,19,10,13,42,59.38,5,14,23,42,17.86,26,10,9,45,74.29,23,11,10,44,69.7,12,8,27,47,30.77
24926,31,10,1,42,96.88,23,14,5,42,82.14,20,10,15,45,57.14,5,11,28,44,15.15,20,8,19,47,51.28
24927,18,10,14,42,56.25,14,14,14,42,50.0,18,10,17,45,51.43,18,11,15,44,54.55,28,8,11,47,71.79
24928,14,10,18,42,43.75,12,14,16,42,42.86,19,10,16,45,54.29,31,11,2,44,93.94,29,8,10,47,74.36
24929,25,10,7,42,78.12,16,14,12,42,57.14,17,10,18,45,48.57,11,11,22,44,33.33,30,8,9,47,76.92
24930,16,10,16,42,50.0,13,14,15,42,46.43,16,10,19,45,45.71,19,11,14,44,57.58,36,8,3,47,92.31
24931,18,10,14,42,56.25,21,14,7,42,75.0,14,10,21,45,40.0,20,11,13,44,60.61,28,8,11,47,71.79
24932,21,10,11,42,65.62,15,14,13,42,53.57,20,10,15,45,57.14,20,11,13,44,60.61,34,8,5,47,87.18
24933,24,10,8,42,75.0,27,14,1,42,96.43,8,10,27,45,22.86,20,11,13,44,60.61,16,8,23,47,41.03
